Property_ID,Location,Area_sq_ft,Bedrooms,Bathrooms,Year_Built,Amenities,Price
P02470,North Margaretburgh,3474,5,3,2015,Garden,632346
P02471,Saratown,2685,5,3,2017,Garden,82211
P02472,South Richard,1652,3,1,1984,Garage,180245
P02473,Dylanton,4832,4,3,2014,Garage,519762
P02474,Edwardsfurt,1328,1,3,1989,None,641097
P02475,Nataliemouth,1379,3,1,2006,Garage,408922
P02476,South Jasonville,1148,2,1,1998,Garden,449907
P02477,New Jason,4634,2,2,2006,Garden,407864
P02478,Cisnerosmouth,2292,1,3,2005,Garage,454203
P02479,Lake Joseph,2394,4,3,2019,Garage,330468
P02480,Melindatown,2503,2,2,2017,Garage,268273
P02481,New Ericaburgh,3541,4,3,1982,None,955236
P02482,Jenniferfurt,2074,1,1,2008,Pool,322591
P02483,Jonesfurt,4924,2,2,1988,Pool,84226
P02484,Lake Jennifer,3273,3,2,1993,Garage,73285
P02485,Sheaburgh,1795,1,2,1981,Garage,608858
P02486,North Christopher,1198,5,1,1999,Garden,452133
P02487,Andrewmouth,3083,3,1,2010,Garden,101202
P02488,Lake Carrieshire,4066,2,2,2006,Pool,852875
P02489,Estradachester,2600,5,3,2019,Garden,655570
P02490,West Jacqueline,4584,1,1,1996,None,443367
P02491,Rodgershaven,3106,2,1,1995,Garden,59630
P02492,Mckinneybury,2439,1,1,1995,Pool,399164
P02493,West Jimmy,1613,5,3,2011,Garage,873381
P02494,Bryanside,628,2,3,2002,Garage,544927
P02495,North Aarontown,3512,5,2,2001,Garage,356350
P02496,Teresaview,4822,3,1,2012,Garage,453163
P02497,Danielside,1618,2,1,1984,Garage,837650
P02498,Lake Jason,2563,5,2,2002,Pool,855494
P02499,South Ericmouth,3064,5,2,1981,Garage,624863
P02500,Hallfurt,4927,4,1,1982,None,766341
P02501,New Johnville,4694,2,3,2012,Pool,735677
P02502,Lake Michael,1169,3,1,2014,Pool,718788
P02503,Samuelmouth,395,3,2,1994,Garage,455523
P02504,New Josephfurt,3193,5,2,1999,Garage,891536
P02505,Gonzalesborough,1811,5,3,1981,Garage,459654
P02506,North Nathan,3072,2,1,1984,None,773602
P02507,Perkinsmouth,1927,5,2,2008,None,562446
P02508,South Thomasberg,4575,2,2,2011,Garden,550383
P02509,Vaughnview,3841,5,3,2008,Garage,838515
P02510,Jamesmouth,1465,5,1,1984,Garden,641897
P02511,Lake Joannaburgh,4972,3,1,2012,Garden,257841
P02512,Port Maria,4166,3,2,1981,Garage,283742
P02513,Jenniferport,4361,4,2,1989,None,343050
P02514,Robinton,1568,3,1,2017,Pool,975639
P02515,Lake Markview,746,1,3,1989,Garage,489657
P02516,South Robin,3466,3,1,1987,Pool,739413
P02517,South Katherine,1299,2,2,1986,None,413142
P02518,Jamesstad,2747,1,1,1996,Garage,939750
P02519,East Sean,1865,1,2,2008,Garden,751870
P02520,West Jeremy,1733,5,1,2010,Garage,961825
P02521,Taylorberg,1583,5,2,2015,Garden,957047
P02522,Williamshaven,4029,4,3,2003,Garage,938767
P02523,East Tracey,1228,4,1,2005,Garden,862995
P02524,Hernandezview,4770,3,1,1982,None,259620
P02525,West Sandra,3189,2,3,1989,Pool,675791
P02526,Mcdonaldmouth,2597,4,3,2002,None,257920
P02527,Juliamouth,2412,1,3,2020,Pool,403107
P02528,Lake Stephanieside,1046,2,2,1989,Pool,661232
P02529,South Catherine,1849,5,3,2020,Garage,575375
P02530,Yolandafurt,500,2,3,2007,Pool,258017
P02531,Lake Christopher,2336,5,2,2001,Garage,835286
P02532,East Christietown,4932,2,2,1989,Garage,275871
P02533,Lake Jacobtown,1763,1,2,2006,None,855835
P02534,New Melissa,4553,3,1,2018,Garage,971302
P02535,South Katherineville,4800,3,1,2013,Garden,315569
P02536,Lake Rebeccastad,3880,3,3,2002,Garage,703525
P02537,Port Charlesborough,607,5,1,1993,Garage,933195
P02538,Wilkinsstad,4288,1,1,2009,None,791696
P02539,Rogersborough,2179,4,1,1986,Garden,413384
P02540,New Emilyfort,3120,4,1,2013,Garden,645071
P02541,Thomasview,2811,5,1,1991,Pool,946672
P02542,Lake Phillip,1013,5,2,2002,Garden,570774
P02543,Deniseland,1322,2,1,1992,Garage,112840
P02544,Lake Michele,4531,2,2,1980,Garage,808007
P02545,Moonside,1875,4,1,1986,Pool,737998
P02546,Port Heatherside,694,2,2,2001,None,678188
P02547,Parkview,706,1,1,2016,Garage,405596
P02548,Garyside,1825,5,2,2002,None,507897
P02549,Johnshire,1131,4,3,1998,Garden,501213
P02550,Grantfort,858,4,1,1993,Garage,319725
P02551,Bradleyview,1938,3,3,2005,Garage,167312
P02552,Port Michael,1379,3,3,2018,Pool,635215
P02553,Williamborough,3489,3,2,1998,Pool,102908
P02554,Gonzalesfort,4531,5,2,1987,Pool,913742
P02555,South Susan,3757,3,1,1998,Garden,284308
P02556,East Angelafort,2727,1,3,1992,None,986505
P02557,East Marc,2097,5,3,1999,Pool,957403
P02558,East Natalie,4771,5,1,2004,None,504790
P02559,Mccormickbury,850,1,1,2019,Garage,56552
P02560,Lake Katiemouth,3902,5,3,1984,Pool,758242
P02561,North Benjaminville,2790,5,2,1983,None,458413
P02562,Port Raymond,1221,4,2,1999,Pool,99187
P02563,Stephensborough,1348,2,2,1998,None,438590
P02564,Wayneton,4338,4,1,2006,None,643362
P02565,South Becky,2982,1,2,2017,Pool,82918
P02566,West Jodystad,1542,4,2,1983,Pool,533897
P02567,North Amandaburgh,1265,2,3,1980,Garage,601127
P02568,South Kevin,3833,1,1,1996,Pool,789147
P02569,West Robert,4489,4,3,2004,None,443231
P02570,Stephanieside,4155,1,3,1982,Garage,597595
P02571,East Jessicaport,1356,2,2,1984,None,882211
P02572,Weststad,804,5,3,2007,Garden,713633
P02573,South Juanland,4819,4,3,2011,Garden,991727
P02574,North Ashleyview,4872,2,1,1983,Pool,479584
P02575,East Pamborough,3744,2,1,1992,Garden,722706
P02576,New Thomas,1334,1,3,2013,Garage,94690
P02577,Lake Jennifer,4542,1,2,2009,Pool,249813
P02578,West Kennethshire,1645,5,3,2014,Pool,785946
P02579,East Todd,3158,2,2,2001,Pool,304882
P02580,New William,1901,5,1,1981,None,517015
P02581,North Adriennechester,3396,5,3,1988,Garden,273153
P02582,Samanthamouth,967,5,2,2012,Pool,652159
P02583,Lucaston,1362,3,1,2016,None,153784
P02584,Laurenton,1916,5,3,1981,Pool,732905
P02585,Bethanyfort,2998,1,1,2000,Pool,520445
P02586,South Jesushaven,4528,5,2,2015,Garage,796716
P02587,Christianport,3459,5,1,2018,None,331752
P02588,Kellymouth,2690,3,2,1986,None,888542
P02589,West Deanview,2780,2,3,2005,None,721245
P02590,North Richardmouth,1672,1,1,1985,Pool,667511
P02591,South Christopherchester,3389,3,1,2010,Garden,458490
P02592,Tammyberg,779,2,2,2016,Garage,347180
P02593,Josephside,1960,5,3,2002,Pool,929547
P02594,Davidfurt,1272,4,2,1999,Garage,810228
P02595,Williamborough,1886,5,1,2001,None,558758
P02596,Evanhaven,391,5,2,2006,Pool,587415
P02597,Port Kathrynchester,1462,1,3,1988,Garden,295969
P02598,Mcintyreborough,1713,3,1,1986,Garden,895377
P02599,Guzmanview,3098,4,2,1980,Garage,123606
P02600,Valenciaborough,4534,1,3,1989,Pool,378996
P02601,Port Shawn,1188,5,2,2001,Garage,717666
P02602,Thomastown,1285,3,2,2018,Garden,902534
P02603,Lake Christopher,1429,3,1,2009,Pool,106212
P02604,West Evan,4708,4,2,1984,None,776602
P02605,East Alexander,4662,2,2,2016,Garden,432692
P02606,Ronaldport,3437,1,1,2004,None,692875
P02607,New Rubenstad,4487,3,1,2015,Garden,501518
P02608,South Tammy,792,5,3,2002,None,177865
P02609,Brownport,4194,5,1,1996,Garage,948273
P02610,South Deborah,4182,1,1,2013,Pool,590457
P02611,South Gregory,4190,2,1,2002,Garage,351437
P02612,East Cheyenne,1579,4,2,2008,Garden,841996
P02613,Patriciachester,4231,3,1,1985,None,750241
P02614,Kimberlychester,2075,2,1,1998,Garden,69407
P02615,Cowanton,1103,2,1,1989,Pool,903300
P02616,East Kevinhaven,3584,2,3,1981,Pool,396557
P02617,Victoriastad,3262,2,2,2018,None,672063
P02618,Matthewport,2593,5,2,1985,Garage,390921
P02619,Port Carmen,639,2,3,1984,Garage,527851
P02620,West Preston,1732,2,1,1996,None,623058
P02621,Lake Shannontown,2679,1,1,2004,Pool,477850
P02622,Lake Joel,1011,5,2,1992,Garden,255053
P02623,Barberhaven,3828,2,3,1980,Garden,152375
P02624,Fullerville,463,4,3,2015,Garden,603215
P02625,Mendozastad,1739,5,3,1997,Garden,326634
P02626,Webbton,2234,2,2,2005,Pool,552328
P02627,East Kristi,3362,1,2,1998,Garden,403546
P02628,South Michelleburgh,4029,5,2,1994,Pool,460040
P02629,Williamsmouth,1041,1,3,1990,Pool,554111
P02630,New Luisfort,3323,3,2,2000,None,719274
P02631,Elizabethshire,4460,3,2,1987,Garden,360855
P02632,Port Amandaborough,1377,3,2,2011,Garage,470387
P02633,New Grace,3279,1,2,1995,Garage,449346
P02634,Christinatown,4161,4,3,1989,Garage,393553
P02635,Lake Heidiland,3693,1,3,2007,Garden,997531
P02636,Franklinstad,4662,2,3,2015,None,833018
P02637,Davistown,4021,5,3,1983,Garage,943635
P02638,South Donald,3769,3,2,2002,Pool,873076
P02639,Jeffreyton,4015,2,2,1986,Garage,325936
P02640,West Rosschester,3491,4,2,2018,None,510796
P02641,South Virginia,2075,1,2,2018,Garage,510389
P02642,Costaview,2938,3,3,1993,Garage,701308
P02643,Crossborough,2116,2,2,2004,Garage,623344
P02644,New Melissa,3454,5,3,2017,Garden,470028
P02645,Sawyerborough,3524,4,1,2013,Garage,437222
P02646,East Julia,1315,1,2,1992,Pool,51393
P02647,Port Nathan,2317,2,1,1985,Pool,600169
P02648,North Kevin,1202,3,3,1980,None,248389
P02649,Lake Briantown,1832,1,3,1998,Garage,884924
P02650,Christopherchester,4513,3,1,1988,Garage,869228
P02651,Nathanielton,2562,1,3,2012,Garage,798796
P02652,Smithmouth,1093,1,1,2012,Garage,882869
P02653,Lake Melissachester,4255,5,2,1998,None,395234
P02654,Knappshire,4341,5,3,1988,None,754354
P02655,Karenport,2407,1,3,1991,Garden,792569
P02656,Nguyenview,3199,4,3,1988,Garage,882316
P02657,Grantton,1129,3,3,2000,Garden,588662
P02658,East Josephbury,4789,1,2,2019,Pool,544253
P02659,Lake Thomasborough,1060,5,2,1998,Garage,132514
P02660,Michaelbury,4529,4,1,1998,None,868355
P02661,Annastad,3607,1,1,1985,None,670910
P02662,North Nathan,4702,5,3,2008,None,249522
P02663,New Janicebury,955,3,1,2010,None,289115
P02664,East Jeffrey,1934,5,1,2001,Garden,611508
P02665,Georgeville,3452,2,3,1980,Garage,684156
P02666,Jessicaberg,1890,1,1,2001,Pool,851762
P02667,Stanleymouth,4314,5,2,1996,Pool,589180
P02668,Saraside,4480,1,3,2015,Garden,714739
P02669,East Christopher,1817,4,2,2001,None,205681
P02670,Tabithabury,593,3,2,1980,Garage,420019
P02671,Taraland,1179,1,3,1989,Garden,319097
P02672,Marybury,3014,2,1,2019,None,563929
P02673,Lake Jesusside,1226,3,2,1995,Garden,209939
P02674,Lake Seanmouth,4216,3,3,2000,Garage,711589
P02675,Mooreshire,2657,3,1,1992,None,948751
P02676,East Robertton,3081,2,2,1996,Garage,315545
P02677,North Sherihaven,1907,4,1,2004,Garage,923188
P02678,Fletchermouth,2082,5,1,1982,Garden,753439
P02679,Joshuaview,4139,4,1,2000,Pool,463639
P02680,Melissaview,3083,1,1,1989,Pool,543920
P02681,Port Hailey,1953,4,2,1989,Garden,345124
P02682,Lake Andrea,4081,5,1,1995,Pool,663670
P02683,Markmouth,370,4,1,1995,Garage,146267
P02684,Port Meganbury,2818,4,2,1991,Garage,899411
P02685,West Matthewshire,1241,5,2,2013,Garden,794753
P02686,Johnland,832,5,2,1983,Garage,204495
P02687,Hendersonmouth,3594,5,3,2005,Garage,260834
P02688,Woodsfurt,3251,5,2,2005,Pool,269926
P02689,New Nathanhaven,325,2,2,1984,None,174068
P02690,North Robyn,1549,1,3,1984,Pool,230655
P02691,West Nicoletown,4264,1,1,2010,Pool,541664
P02692,Lake Kelly,4874,5,3,2006,Garage,785170
P02693,Martinezfort,1291,1,2,2020,Garage,398900
P02694,Rodriguezview,3948,3,3,1988,Garden,934059
P02695,Holmesburgh,3961,3,1,2005,None,905422
P02696,Bankshaven,518,3,2,2019,None,960221
P02697,Tracyberg,3431,5,1,1984,Garden,600489
P02698,Margaretton,1116,1,1,1983,Garage,811322
P02699,Bushborough,2027,1,2,1984,None,712592
P02700,Port Jamieshire,432,3,2,2013,Pool,165197
P02701,Nolanfort,3689,4,1,1989,Pool,357348
P02702,Martinezstad,1313,5,3,2020,None,679152
P02703,East Jadeburgh,3538,4,2,2002,None,983884
P02704,Masonbury,1338,5,1,1984,None,719398
P02705,Mckenziestad,690,2,3,2015,None,498801
P02706,Autumnshire,684,2,1,2010,Pool,923151
P02707,Branditown,4860,2,2,1993,Garden,326824
P02708,South Dennisburgh,1525,2,3,2016,Pool,847697
P02709,Port Michealhaven,3537,2,1,2001,Garage,108198
P02710,New Megan,1413,1,2,2000,Garage,803630
P02711,Annetteville,966,5,3,2012,Garage,826073
P02712,Vincentborough,3183,3,1,1990,Pool,847819
P02713,West Michael,2052,5,3,2017,Garage,800988
P02714,Thomastown,1348,1,3,2003,Garden,841405
P02715,Lake Melissamouth,859,5,1,1999,Garden,729356
P02716,East Laura,3653,1,2,1992,Garden,350366
P02717,South Roseburgh,1663,1,2,2011,Pool,202899
P02718,New Michellechester,4553,3,3,2000,Garage,930918
P02719,Heatherton,2082,4,2,2002,None,73877
P02720,Andreafort,2023,2,1,2020,Garage,741594
P02721,Robertstad,4055,3,1,1980,Garage,778367
P02722,West Jasonchester,4708,1,1,1990,Garage,433969
P02723,Dannyfort,1503,3,3,1980,Pool,664690
P02724,New Christopherbury,4529,4,2,1997,Garage,742863
P02725,New Travisside,3061,5,2,2011,None,381334
P02726,Lindafurt,830,4,1,2010,Pool,283826
P02727,Jamesville,2779,2,3,1999,Pool,842859
P02728,Robertoview,3912,5,3,1983,Garden,910007
P02729,South Cindy,1284,3,2,2015,Garage,935342
P02730,Daltonside,773,1,1,1985,Garden,607408
P02731,South Robertbury,4203,1,2,2013,None,459684
P02732,West Sharon,796,2,2,2017,Garage,434171
P02733,Burgessmouth,1266,5,2,2000,None,352620
P02734,Petersonchester,797,5,3,1984,None,521959
P02735,Smithhaven,2645,2,3,1988,Pool,681796
P02736,West Raymondborough,2652,3,1,2014,None,437660
P02737,West Amber,1519,4,3,1987,Garden,777557
P02738,Lake Clarence,4500,1,2,1995,None,440807
P02739,New Michaelburgh,2493,3,3,1994,None,52657
P02740,Jonstad,2854,3,3,2006,Garage,302608
P02741,Steeleton,1885,2,2,1982,Pool,645474
P02742,East Steven,2289,3,2,1987,Pool,758849
P02743,Laurashire,4775,3,1,1981,Garden,873197
P02744,West Jeffrey,1298,2,1,2012,None,95699
P02745,Lake Adam,2260,1,3,1988,Garage,904599
P02746,Port Kenneth,3818,1,2,1999,Garage,290540
P02747,Shannonbury,1592,2,2,2012,Pool,812033
P02748,Justinton,2766,2,1,2014,Garage,648112
P02749,Alexanderton,2811,4,2,1983,None,279586
P02750,Robertport,1012,4,2,1996,Garage,470161
P02751,North Joshuaton,4738,3,1,1995,Garage,867419
P02752,Saraburgh,361,4,1,1989,None,269873
P02753,Sandovaltown,4888,1,3,1983,Garden,642921
P02754,North Michelle,1365,5,3,2017,Garden,658450
P02755,Rosemouth,3871,3,1,1984,None,447452
P02756,Rosarioton,320,4,1,1985,Garage,52057
P02757,Port Robertaton,4179,5,3,2014,Garage,322353
P02758,Lewischester,1743,1,3,1989,Garden,143226
P02759,Karenfort,1635,4,1,2015,Pool,563469
P02760,Paulaton,3719,4,2,1988,Garage,895579
P02761,Jeffreyberg,530,5,1,1983,Garage,878299
P02762,Taylorchester,503,3,1,1991,Pool,609777
P02763,Lake Stephanie,4152,4,3,2017,Garage,175649
P02764,Castanedaside,1329,1,1,1995,Garden,617580
P02765,Fergusonville,2652,3,3,1980,None,78747
P02766,North Greggbury,3563,4,2,1998,Garden,755204
P02767,West Jamesland,4037,3,1,2007,Pool,942606
P02768,Dukeberg,1777,1,2,2020,None,889151
P02769,West Mistyfort,1473,4,2,1993,Garage,821384
P02770,Rogermouth,3574,2,1,1999,None,160925
P02771,North Eric,3696,3,3,1999,Garden,883777
P02772,East Melissabury,1827,2,3,1987,Pool,762165
P02773,Richardhaven,4681,2,3,1993,Garden,805247
P02774,South Kevinview,1438,5,1,2006,Garden,656865
P02775,West Stephenbury,2988,4,1,1983,Pool,190249
P02776,Port Aliciastad,2909,4,2,2016,None,631927
P02777,Riveraburgh,4947,4,2,1991,Garden,881204
P02778,Pearsonside,2725,5,1,1993,None,754084
P02779,West Michelle,2612,3,3,1994,Pool,893013
P02780,East Adam,2398,1,1,1994,None,483269
P02781,North Charlene,2093,4,2,1984,Pool,147863
P02782,New Evan,2793,2,2,2009,Garage,353528
P02783,Dominguezberg,3290,5,3,2003,Garden,144256
P02784,Lake Bethanyburgh,4557,4,3,1981,Garden,290277
P02785,New Danielle,2584,1,3,2013,Pool,407111
P02786,Liuland,1584,5,2,1991,Pool,848742
P02787,East Andreaville,3185,5,3,2020,None,344613
P02788,Evanschester,888,4,3,1983,None,866054
P02789,East Lindaborough,3302,4,2,1997,Pool,925112
P02790,Port Rebeccabury,611,5,2,2017,Garden,460539
P02791,Lisaville,3748,1,3,1991,None,642533
P02792,New Brady,2037,5,2,2012,Garden,421985
P02793,East Melissatown,3514,4,1,1983,Pool,396492
P02794,Vasquezton,1384,1,1,1988,Garage,168509
P02795,Jeremymouth,4318,5,3,2012,Garage,393243
P02796,Lake Michaelbury,1672,2,1,2007,Pool,333995
P02797,Katrinatown,3113,4,1,2015,Pool,304019
P02798,Katherinefort,988,5,3,1986,None,841756
P02799,Ericland,3568,5,1,2014,Pool,757743
P02800,Alexandriaside,4853,5,2,2003,Garage,352999
P02801,Port Amandastad,1752,3,1,2008,Garden,763602
P02802,Port Maria,1209,1,3,2010,Garage,901143
P02803,Port Tyler,636,2,2,2002,Garage,856704
P02804,East Madison,1366,4,3,1985,None,590842
P02805,Mcmillanborough,2314,1,2,2012,Garage,157311
P02806,Port Jeffrey,3455,3,1,2008,Garage,773216
P02807,Port Erictown,393,3,1,2010,Garden,72588
P02808,Smithville,2907,3,1,2019,Garden,335582
P02809,Brandonbury,4498,4,2,1993,Pool,825425
P02810,Kathyfurt,3717,1,1,1995,Garage,247270
P02811,Perezport,2906,1,3,2003,None,126021
P02812,Ashleymouth,4190,3,1,2014,Garden,659747
P02813,South Michael,345,2,3,2004,Pool,248748
P02814,Terrellton,1321,3,2,2014,Garage,76328
P02815,North Stephaniemouth,3359,2,2,2018,None,991632
P02816,Davidtown,2697,4,1,1997,Pool,71445
P02817,Smithport,1476,5,1,1999,None,885109
P02818,Taylorside,1682,4,3,2011,Garden,195449
P02819,New Emily,1061,1,2,2001,Garage,791750
P02820,Joshuamouth,3138,2,1,2014,Pool,193571
P02821,South Timothyport,1759,3,2,2000,Garden,272118
P02822,Alvarezborough,2850,3,1,1981,Garage,123982
P02823,Robertshire,3700,2,2,2008,Garden,126235
P02824,West Audrey,1435,5,2,2012,Garden,676285
P02825,Lake Richardhaven,371,2,1,1986,Garage,120889
P02826,Allisonville,4716,4,1,1990,Pool,118685
P02827,Carpenterview,2105,1,1,2009,Pool,646345
P02828,Georgechester,4256,1,3,2000,Garage,665363
P02829,West Michelle,1927,3,1,2005,None,668786
P02830,Frankfort,1160,3,1,1993,Garden,438898
P02831,Port Carrieberg,4881,1,3,2009,Pool,588934
P02832,Davidburgh,3696,3,1,1999,Garden,520655
P02833,Robertfort,2536,3,1,1984,Pool,868738
P02834,Lake Patricia,3112,3,1,1981,Pool,706836
P02835,East Connie,1879,5,2,2002,Garden,961340
P02836,Simmonsstad,4002,2,1,2007,Garden,699172
P02837,Shawnburgh,4079,1,1,2011,Garden,242719
P02838,Beanborough,4874,3,1,2003,Garage,877347
P02839,Amyview,4607,3,3,2001,Garage,721428
P02840,Jefferyfort,1242,2,2,2016,None,66370
P02841,South Timothyside,4781,3,2,2014,None,371863
P02842,Fuentesshire,913,5,2,2002,Garage,911039
P02843,North Jennaberg,321,1,2,1980,Garden,316299
P02844,New Robert,4771,2,1,2012,None,896729
P02845,West Brandonmouth,2102,3,3,2009,None,972049
P02846,Maryfort,2125,5,2,2013,Garden,625321
P02847,Lake Christophertown,1233,5,2,1986,Garden,201286
P02848,Lake Deborahmouth,4209,4,3,1991,None,270302
P02849,Port Gregory,3045,1,3,2014,Garage,611340
P02850,Lake Christina,2272,2,1,1986,Garden,895418
P02851,West Reneeburgh,585,4,1,2008,None,976742
P02852,South Matthew,2726,4,3,2000,Garage,873072
P02853,Melaniebury,3631,3,1,2008,Garage,131303
P02854,East Jorge,2924,3,2,1996,Garden,433723
P02855,New Margaretbury,4165,5,1,2003,Garden,390420
P02856,South Brian,868,2,2,2014,None,254068
P02857,South Joseph,3238,1,2,2006,Garden,98596
P02858,Annahaven,2474,1,2,1992,Garage,408298
P02859,North Christopher,3730,5,2,2013,None,905845
P02860,South Steve,1169,4,1,1990,Garden,976536
P02861,Sarahtown,3376,1,2,2009,Pool,477573
P02862,Michellehaven,4248,2,2,2020,None,710162
P02863,New Janetton,3131,5,3,2007,Garage,876848
P02864,Port Judy,4526,2,2,1995,Pool,384300
P02865,Lowestad,4050,5,2,2012,Pool,89594
P02866,Heatherstad,1719,5,2,2000,None,829125
P02867,Levinestad,1354,2,2,2016,None,61897
P02868,Andrewstad,2779,5,2,2006,None,864914
P02869,Mackenzieside,4733,1,2,1986,Garage,50918
P02870,West Heidifurt,2453,4,1,1994,Garden,168533
P02871,Alexanderborough,4077,4,2,1982,None,227326
P02872,South Rebecca,3118,5,3,2004,Pool,800787
P02873,New Carlafort,662,5,3,2004,Garage,881760
P02874,Bradleyshire,1498,2,3,2006,Garden,84392
P02875,East Gary,1349,2,3,2011,None,857675
P02876,New Stephen,665,1,1,2000,None,745946
P02877,Bennettton,1291,4,3,2007,Pool,215503
P02878,Port Joshua,2756,1,3,1988,Garden,827888
P02879,Alvarezshire,3675,2,2,1984,Garage,673984
P02880,Craigborough,4230,3,2,2019,Pool,436689
P02881,New Amanda,1039,1,3,2020,None,397258
P02882,Lake Rebeccaport,1482,5,1,2009,Garden,884768
P02883,Basschester,3806,5,3,1986,Pool,845930
P02884,South Pamela,3344,2,2,2003,None,162929
P02885,Bradystad,3735,4,3,2015,Garden,76641
P02886,Kempville,2053,5,1,2008,Garage,424386
P02887,East Monicabury,2216,2,2,1992,None,541489
P02888,East Victor,4645,1,3,1981,Garden,882930
P02889,New Nicholas,1890,2,2,1990,None,181794
P02890,Port Jamesmouth,1215,3,2,1999,Pool,225950
P02891,Salinasberg,1991,1,1,2017,Garage,735733
P02892,Hallville,1625,5,1,1988,None,589877
P02893,Allenville,1177,1,3,1996,Pool,515556
P02894,East Reginaville,4705,5,1,2012,Garage,836498
P02895,East Brandyborough,2158,4,1,1993,Garage,504556
P02896,South Erica,2491,3,1,1985,Pool,279618
P02897,East Andreafort,1327,1,3,1989,None,725208
P02898,Ericview,2157,2,3,1988,None,153020
P02899,Smithborough,1995,2,1,2018,Garden,460297
P02900,Lopezton,4361,3,1,1996,Pool,980779
P02901,New Brandy,1380,2,1,2012,Pool,830293
P02902,Sanfordchester,577,2,2,2014,Garden,457521
P02903,Lake Shawnside,3489,2,1,1987,Garden,171504
P02904,Lake Christineport,1502,4,1,1988,Pool,586473
P02905,New Taylorview,3735,1,3,1992,Garage,305426
P02906,South Tinachester,691,1,1,1986,Garden,680802
P02907,New Kaitlin,2768,4,2,1981,Garage,480812
P02908,West Ashley,3362,3,2,2015,Pool,739913
P02909,Gregoryfurt,3342,5,1,2005,Pool,998045
P02910,New Omar,4214,1,1,1987,Garden,555045
P02911,Anthonyberg,2223,3,2,2005,None,309513
P02912,Johnsonmouth,4301,4,1,2003,None,622298
P02913,Port Samanthamouth,2040,5,1,2012,Garden,227961
P02914,Dannyland,420,4,3,2008,Pool,792011
P02915,Joshuamouth,1687,4,1,2002,Garden,69830
P02916,Pricefurt,4499,3,1,1995,Pool,496995
P02917,Shellyside,2138,1,2,2009,Garage,805521
P02918,South Michaeltown,1257,3,1,1998,Pool,976411
